Altitude|Time
0,0
-20.886841347537956,2023-04-24 08:48:29.251700
-17.137921105672174,2023-04-24 08:48:35.611498
-15.548517132162257,2023-04-24 08:48:42.149323
-13.28534408292531,2023-04-24 08:48:48.587098
-20.59314713504156,2023-04-24 09:08:20.303715
-17.621652749783888,2023-04-24 09:08:26.904068
-15.444860351281175,2023-04-24 09:08:33.335649
-13.527209904981166,2023-04-24 09:08:39.828583
-11.661387849121699,2023-04-24 09:08:46.339278
-9.709185142527996,2023-04-24 09:08:52.892020
-7.739706305787447,2023-04-24 09:08:59.326612
-5.5456377771378875,2023-04-24 09:09:05.802845
-4.12899510509644,2023-04-24 09:09:12.353202
-1.5030233227757008,2023-04-24 09:09:18.900920
0.44917938381802386,2023-04-24 09:09:25.266610
2.366829830118052,2023-04-24 09:09:31.911699
4.353584797005449,2023-04-24 09:09:38.317746
6.4785488050676205,2023-04-24 09:09:44.826878
8.34437086092709,2023-04-24 09:09:51.391658
10.382954218255026,2023-04-24 09:09:57.927118
12.16239562338026,2023-04-24 09:10:04.356561
13.907284768211799,2023-04-24 09:10:10.852700
16.412323639504603,2023-04-24 09:10:17.345834
18.416354736538846,2023-04-24 09:10:23.862875
19.90210192916768,2023-04-24 09:10:30.913928
18.17448891448299,2023-04-24 09:10:37.450485
15.53124100201541,2023-04-24 09:10:43.865015
13.579038295421707,2023-04-24 09:10:50.309483
11.834149150590168,2023-04-24 09:10:56.815951
10.054707745464935,2023-04-24 09:11:03.380771
7.566945004318978,2023-04-24 09:11:09.920566
5.5629139072847344,2023-04-24 09:11:16.419677
3.818024762453195,2023-04-24 09:11:22.945837
1.5894039735099366,2023-04-24 09:11:29.413270
-0.43190325367117677,2023-04-24 09:11:35.912898
-2.5223150014396745,2023-04-24 09:11:42.448136
-3.818024762453194,2023-04-24 09:11:48.956890
-6.4958249352144675,2023-04-24 09:11:55.417498
-8.309818600633395,2023-04-24 09:12:01.889426
-10.59026778001719,2023-04-24 09:12:08.399825
-11.851425280737015,2023-04-24 09:12:14.929624
-13.872732507918105,2023-04-24 09:12:21.571470
-16.42959976965145,2023-04-24 09:12:27.867225
-18.27814569536407,2023-04-24 09:12:34.468112
-20.316729052692008,2023-04-24 09:12:41.452859
-17.5525482291965,2023-04-24 09:12:47.959675
-15.479412611574869,2023-04-24 09:12:54.383715
-14.149150590267656,2023-04-24 09:13:01.027945
-11.730492369709086,2023-04-24 09:13:07.527383
-9.69190901238115,2023-04-24 09:13:14.104380
-7.705154045493753,2023-04-24 09:13:20.424346
-6.167578462424377,2023-04-24 09:13:26.965746
-3.7489202418658074,2023-04-24 09:13:33.578494
-1.7103368845378666,2023-04-24 09:13:39.990561
-0.06910452058738903,2023-04-24 09:13:46.519607
2.3322775698243583,2023-04-24 09:13:53.047870
3.9389576734811227,2023-04-24 09:13:59.596258
6.184854592571223,2023-04-24 09:14:06.029298
8.361646991073936,2023-04-24 09:14:12.511450
10.313849697667639,2023-04-24 09:14:19.047139
12.317880794701882,2023-04-24 09:14:25.544905
14.40829254247036,2023-04-24 09:14:32.044895
16.135905557155052,2023-04-24 09:14:38.599542
17.89807083213344,2023-04-24 09:14:45.044861
20.161243881370385,2023-04-24 09:14:52.023732
17.483443708609112,2023-04-24 09:14:58.564180
15.565793262309104,2023-04-24 09:15:05.026602
14.080046069680268,2023-04-24 09:15:11.534588
11.54045493809377,2023-04-24 09:15:17.994669
9.57097610135322,2023-04-24 09:15:24.460566
7.653325655053212,2023-04-24 09:15:30.982429
5.666570688165816,2023-04-24 09:15:37.510644
4.059890584509052,2023-04-24 09:15:44.041020
1.8139936654189495,2023-04-24 09:15:50.519238
0.08638065073423613,2023-04-24 09:15:57.095421
-2.418658220558593,2023-04-24 09:16:03.542902
-4.474517708033377,2023-04-24 09:16:09.991757
-6.2712352433054575,2023-04-24 09:16:16.573484
-8.206161819752314,2023-04-24 09:16:23.057723
-10.452058738842414,2023-04-24 09:16:29.523871
-12.456089835876657,2023-04-24 09:16:35.979569
-14.4601209329109,2023-04-24 09:16:42.501449
-16.42959976965145,2023-04-24 09:16:49.051091
-18.485459257126234,2023-04-24 09:16:55.483269
-20.178520011517232,2023-04-24 09:17:02.608006
-17.77713792110551,2023-04-24 09:17:09.100322
-15.80765908436496,2023-04-24 09:17:15.544840
-13.544486035128013,2023-04-24 09:17:22.098775
-11.436798157212689,2023-04-24 09:17:28.590394
-10.089260005758629,2023-04-24 09:17:35.066599
-7.791534696227988,2023-04-24 09:17:41.747944
-6.029369421249601,2023-04-24 09:17:48.171417
-3.593435070544185,2023-04-24 09:17:54.631465
-2.055859487474809,2023-04-24 09:18:01.187259
0.3455226029369413,2023-04-24 09:18:07.639980
2.176792398502736,2023-04-24 09:18:14.227602
4.336308666858602,2023-04-24 09:18:20.680686
6.409444284480233,2023-04-24 09:18:27.127562
8.17160955945862,2023-04-24 09:18:33.599583
10.36567808810818,2023-04-24 09:18:40.116922
11.972358191764943,2023-04-24 09:18:46.746498
14.373740282176666,2023-04-24 09:18:53.169463
15.963144255686583,2023-04-24 09:18:59.764147
18.32997408580461,2023-04-24 09:19:06.297366
19.91937805931453,2023-04-24 09:19:13.714434
17.50071983875596,2023-04-24 09:19:20.758769
15.462136481428022,2023-04-24 09:19:27.209269
14.097322199827115,2023-04-24 09:19:33.719926
11.575007198387464,2023-04-24 09:19:40.245087
10.071983875611782,2023-04-24 09:19:46.738756
8.033400518283845,2023-04-24 09:19:53.313906
5.580190037431581,2023-04-24 09:20:01.275883
3.627987330837879,2023-04-24 09:20:07.742439
